FNAME,LNAME,SEX,YOB,CITIZEN,HIRED,LEADER,MSOLO,MSUCCESS,MPERHIGHPT,MYEAR,MSEASON,INJURY,DEATH,INJURYTYPE,DEATHTYPE,MO2USED
Namgya/Namgyal,Sherpa,M,1971,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pemba Chhiring,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Christopher Paul,Pollak,M,1984,USA,FALSE,TRUE,FALSE,FALSE,8684,2019,1,FALSE,FALSE,0,0,TRUE
Jamie Andrew Jonathan,Morton,M,1984,UK,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Rizza,Ali,M,,India,FALSE,FALSE,FALSE,FALSE,7900,2019,1,FALSE,FALSE,0,0,TRUE
Gethin Gwyn,Davies,M,1990,UK,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kirstie Marie,Ennis,M,1991,USA,FALSE,FALSE,FALSE,FALSE,8684,2019,1,FALSE,FALSE,0,0,TRUE
Douglas Robert (Rob),Gowler Jr,M,1974,USA,FALSE,FALSE,FALSE,FALSE,8684,2019,1,FALSE,FALSE,0,0,TRUE
Thomas Henry (Tom),Makin,M,1989,UK,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Thomas James,Martienssen,M,1990,UK,FALSE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,TRUE
Peter James,Newland,M,1980,UK,FALSE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,TRUE
Samuel James,Taylor,M,1983,UK,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Mark Simon,Wood,M,1966,UK,FALSE,FALSE,FALSE,FALSE,6000,2019,1,FALSE,FALSE,0,0,FALSE
Shyam Krishna,Adhikari,M,1998,Nepal,TRUE,FALSE,FALSE,FALSE,8600,2019,1,FALSE,FALSE,0,0,TRUE
Chayang Jangbu (Chhyang Jyalbu),Bhote,M,1979,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chhebi,Bhote,M,1997,Nepal,TRUE,FALSE,FALSE,FALSE,8600,2019,1,FALSE,FALSE,0,0,TRUE
Dharche,Bhote,M,1993,Nepal,TRUE,FALSE,FALSE,FALSE,8600,2019,1,FALSE,FALSE,0,0,TRUE
Thilen,Bhote,M,1974,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Dawa,Sherpa,M,1996,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Mingma Tenjing,Sherpa,M,1993,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Sange Dorje,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,FALSE,8750,2019,1,FALSE,FALSE,0,0,TRUE
Prince,Tamang,M,1997,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Jay,Prakash Kumar,M,1980,India,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kunzang Namgail,,M,1979,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tashi Stanba,,M,1983,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tsewang Morup,,M,1982,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Manoj,Kumar,M,1983,India,FALSE,FALSE,FALSE,FALSE,8850,2019,1,FALSE,FALSE,0,0,TRUE
Mahender,Lhegdo,M,1986,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Johny Lal Tlan,Mawia,M,1991,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Anoop,Singh,M,1991,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ramanvir,Singh,M,1990,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Roshan,Singh,M,1976,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Sukhvir,Singh,M,1991,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Vivek,Thakur,M,1989,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chhiring,Sherpa,M,1990,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chhong Karma,Sherpa,M,1971,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Gyalze (Gelje),Sherpa,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Karma Gyaljen,Sherpa,M,1990,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kipa,Sherpa,M,1989,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lakpa Tharke,Sherpa,M,1994,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lama Kusang,Sherpa,M,1990,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pemba,Sherpa,M,1985,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Phuri (Furi),Sherpa,M,1984,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tendi,Sherpa,M,1994,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ricardo Dario,Birn,M,1968,Argentina,FALSE,TRUE,FALSE,FALSE,8400,2019,1,TRUE,FALSE,1,0,TRUE
Ratnesh,Pandey,M,1985,India,FALSE,FALSE,FALSE,FALSE,8400,2019,1,TRUE,FALSE,8,0,TRUE
Megha,Parmar,F,1993,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,TRUE,FALSE,3,0,TRUE
Chhebi,Bhote,M,1974,Nepal,TRUE,FALSE,FALSE,FALSE,8400,2019,1,FALSE,FALSE,0,0,TRUE
Sangbu,Lama,M,1979,Nepal,TRUE,FALSE,FALSE,FALSE,8400,2019,1,FALSE,FALSE,0,0,TRUE
Ngima Nuru,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Vikas,Rana,F,1990,India,FALSE,TRUE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,FALSE
Shobha,Banwala,F,1998,India,FALSE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,FALSE
Ankush,Kasana,M,1990,India,FALSE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,FALSE
Mohini,Nehra,F,1997,India,FALSE,FALSE,FALSE,FALSE,6400,2019,1,FALSE,FALSE,0,0,FALSE
Dorchi,Sherpa,M,1979,Nepal,TRUE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,FALSE
Ngima Nuru,Sherpa,M,1981,Nepal,TRUE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,FALSE
Gurinder (Ricky),Singh,M,1969,USA,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Aditya,Gupta,M,1969,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ghassan Jean,Hajjar,M,1968,Lebanon,FALSE,FALSE,FALSE,FALSE,7900,2019,1,FALSE,FALSE,0,0,TRUE
Manisha,Payal,F,1994,India,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Phurba Gyalje/Gyalzen,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ngangba,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pasang Dawa,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chongwa Dawa,Sherpa,M,1995,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Bir Bahadur,Tamang,M,1993,Nepal,TRUE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Mohan Singh,Tamang,M,1996,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Vimal,Kumar,M,1982,India,FALSE,TRUE,FALSE,FALSE,7900,2019,1,FALSE,FALSE,0,0,TRUE
Samgel (Samgyal),Sherpa,M,1972,Nepal,TRUE,FALSE,FALSE,FALSE,7900,2019,1,FALSE,FALSE,0,0,TRUE
Dima-Teofil,Vlad,M,1982,Romania,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lhakpa Tenji,Sherpa,M,1973,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Sumit,Joshi,M,1976,Nepal/Australia,FALSE,TRUE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Graeme James,Smith,M,1965,Australia,FALSE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,TRUE
Phurwa Tenji (Lama Tenji),Sherpa,M,1970,Nepal,TRUE,FALSE,FALSE,FALSE,7200,2019,1,FALSE,FALSE,0,0,FALSE
Khim Lal,Gautam,M,1984,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Rabin,Karki,M,1994,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Dawa Jangbu,Sherpa,M,1985,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tshiring Jangbu,Sherpa,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ang Tshering,Lama,M,1972,Nepal,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Bijaya,Ghimire Bishwakarma,M,1991,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kanchhi Dolma,Hyolmo Jyaba,F,1985,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Sarmila,Lama,F,1990,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kumari Gyanmala,Ranapal,F,1977,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Fur Diki,Sherpa,F,1975,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Nima Dolma,Sherpa,F,1984,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lakpa Chhiri,Sherpa,M,1984,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lhakpa Rinji,Sherpa,M,1983,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pem Chhiri,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Wangda,Sherpa,M,1981,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kami Singee,Tamang,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Mingmar,Tamang,M,1997,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pemba,Tamang,M,1973,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ang Dawa,Sherpa,M,1984,Nepal,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pasang Futi (Pasang Phuti),Sherpa,F,1989,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Rohit Kumar,Shrestha,M,1971,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pasang Yila,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Sona,Sherpa,M,1995,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Nirmal,Purja Pun Magar,M,1983,Nepal,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lhakpa Dendi,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Elisabeth Marie Bernadette,Revol,F,1979,France,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Anup,Rai,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Thuktang,Sherpa,M,1995,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chi-Sing John,Tsang,M,1972,China,FALSE,TRUE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Chi-Fai (Paul),Cheung,M,1981,China,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lok-Kei (Rocky),Lai,M,1983,China,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chak-Sum,Lo,M,1973,China,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tomohiko,Saeki,M,1978,Japan,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chi-Keung,Tong,M,1980,China,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lhakpa Tshering/Tshiri,Sherpa,M,1975,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Nawang Rapke,Sherpa,M,1991,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pasang Dawa,Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Phurba Geljen,Sherpa,M,1996,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Rinji Palden,Sherpa,M,1998,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tashi Thundup/Thundu,Sherpa,M,1985,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tshering Chhosang,Sherpa,M,1990,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Karl Robert (Kari),Kobler,M,1955,Switzerland,FALSE,TRUE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Andreas,Neuschmid,M,1961,Austria,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Carmen Luz,De Castro Blanco,F,1966,Chile,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Reinhard,Grubhofer,M,1974,Austria,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Maria Paz (Pacha),Ibarra Letelier,F,1978,Chile,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ernst,Landgraf,M,1954,Austria,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,TRUE,0,4,TRUE
Michael,Von Wolff,M,1966,Germany,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Henry,Willi,M,1960,Switzerland,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chumba (Chhungba),Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Dawa Lama,Sherpa,M,1987,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Karma Gyalzen (Karma Gelgen),Sherpa,M,1987,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kusang Tenzing,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lhakpa Gelu,Sherpa,M,1989,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Namgyal,Sherpa,M,1971,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tashi Chhiring (Tashi Tshering),Sherpa,M,1990,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lal Bahadur,Tamang,M,1983,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Adrian John,Ballinger,M,1976,UK,FALSE,TRUE,FALSE,FALSE,8775,2019,1,FALSE,FALSE,0,0,TRUE
John Peter,Griber,M,1966,USA,FALSE,FALSE,FALSE,FALSE,8775,2019,1,FALSE,FALSE,0,0,TRUE
David Charles (Dave),Morton,M,1971,USA,FALSE,FALSE,FALSE,FALSE,8775,2019,1,FALSE,FALSE,0,0,TRUE
James Ryrie (Jake),Norton,M,1973,USA,FALSE,FALSE,FALSE,FALSE,8775,2019,1,FALSE,FALSE,0,0,TRUE
Sidney McCord,Pattison,M,1982,USA,FALSE,FALSE,FALSE,FALSE,8775,2019,1,FALSE,FALSE,0,0,TRUE
Kenneth Brian (Ken),Sauls,M,1965,USA,FALSE,FALSE,FALSE,FALSE,8775,2019,1,FALSE,FALSE,0,0,TRUE
Cherie Renee,Silvera,F,1966,USA,FALSE,FALSE,FALSE,FALSE,7000,2019,1,FALSE,FALSE,0,0,FALSE
Emily Sarah,Turner,F,1980,USA,FALSE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Chad Fleming,Peele,M,1973,USA,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Carla Patricia,Perez Ruales,F,1982,Ecuador,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
James Allen,Diani,M,1961,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Caroline Louise,Gleich,F,1985,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Robert James (Rob),Lea,M,1981,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Christina Elizabeth,Ochs,F,1978,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kara Lynn Ann,Stinson,F,1972,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Dorje Sonam Gyalzen,Sherpa,M,1981,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Karma Gyalzen (Karma Gelgen),Sherpa,M,1987,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lhakpa Nuru,Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Mingma Tenzing,Sherpa,M,1992,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Nima Kanchha,Sherpa,M,1974,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Nima Tenzing (Ngima Tenjing),Sherpa,M,1991,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Phura Temba,Sherpa,M,1997,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Phura Tenzing,Sherpa,M,1993,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tashi Gyalzen,Sherpa,M,1996,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tshering Samduk,Sherpa,M,1997,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lydia Margaret Bakewell,Bradey,F,1961,New Zealand,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Roxanne,Vogel,F,1985,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Mingma Tshering (Mingma Chhiring),Sherpa,M,1972,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pasang Tendi,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Courtney Woodward (Cory),Richards,M,1981,USA,FALSE,TRUE,FALSE,FALSE,7600,2019,1,FALSE,FALSE,0,0,FALSE
Esteban Patricio (Topo),Mena Yanez,M,1989,Ecuador,FALSE,FALSE,FALSE,FALSE,7600,2019,1,FALSE,FALSE,0,0,FALSE
Keith Eric,Ladzinski,M,1975,USA,FALSE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Erich Armstrong,Roepke,M,1993,USA,FALSE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Hiroyuki,Kuraoka,M,1961,Japan,FALSE,TRUE,FALSE,FALSE,7800,2019,1,FALSE,FALSE,0,0,TRUE
Yoshiki,Sakai,M,1960,Japan,FALSE,FALSE,FALSE,FALSE,7800,2019,1,FALSE,FALSE,0,0,TRUE
Makiko,Shindo,F,1968,Japan,FALSE,FALSE,FALSE,FALSE,7800,2019,1,FALSE,FALSE,0,0,TRUE
Akihisa,Suzuki,M,1966,Japan,FALSE,FALSE,FALSE,FALSE,7800,2019,1,FALSE,FALSE,0,0,TRUE
David Joseph,O'Brien,M,1966,UK,FALSE,TRUE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,FALSE
Manuel,Bonnot,M,1979,France,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Stephane,Clark,M,1960,Canada,FALSE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,TRUE
Benoit Jean Pierre,Clerc,M,1986,France,FALSE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,TRUE
Luca,Colli Tibaldi,M,1969,Italy,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Axel,Loison,M,1985,France,FALSE,FALSE,FALSE,FALSE,0,2019,1,FALSE,FALSE,0,0,TRUE
Morten Emil,Rasmussen,M,1986,Denmark,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
James Alan,Strohfeldt,M,1959,Australia,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ang Dawa,Sherpa,M,1979,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Chhewang Karma,Sherpa,M,1989,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Gelje (Gelze),Sherpa,M,1990,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tenji/Tenzing,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Luis Andreas,Stitzinger,M,1968,Germany,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Jason M.,Baldy,M,1977,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ingo,Berner,M,1990,Germany,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Robin Noel,Desota,M,1966,USA,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Joachim,Eckhoff,M,1959,Austria,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Guenter Karl,Haas,M,1959,Germany,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Tomas,Jelinek,M,1966,Germany,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ole Jakob,Kjoelvik,M,1985,Norway,FALSE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Rainer,Mueller,M,1963,Germany,FALSE,FALSE,FALSE,FALSE,6400,2019,1,FALSE,FALSE,0,0,FALSE
Ang Kaji,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Dorchi,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Fudorchi,Sherpa,M,1983,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Kusang,Sherpa,M,1974,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lakpa,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Nima Dorje,Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Pemba Rinzi/Rinji,Sherpa,M,1976,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Ram Nurbu,Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Mingmar,Tamang,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
Lukas,Furtenbach,M,1977,Austria,FALSE,TRUE,FALSE,TRUE,8849,2019,1,FALSE,FALSE,0,0,TRUE
